"HolderAddress","Quantity","PendingBalanceUpdate"
"0xcd19c4421ab7b8b66124cafd0846bc216c97e91e","1","No"
"0xf0687d0807f3d71542344c1c8a6f9917a1af2851","1","No"
"0x7c3ef1c57c750a9f1b7a8e8b599a71e4cf4cc9e5","1","No"
"0xaf469c4a0914938e6149cf621c54fb4b1ec0c202","1","No"
"0xec3a9e22aaf4002cbf1632e762dd450c1c1cf84c","1","No"
"0x87add01f1650ce8354074b4a8f61b1671a14bf94","1","No"
"0xa9606dda094035b89c3ba90b7531669bf7bf3b96","1","No"
"0xbb1b04c7843675c482f8ccfe0205461ba831200f","1","No"
"0xc57b5bb16aa226b28830583cd38196960ba96847","1","No"
"0xa6f1eef0bf4e6fc7c895e9d04226136a655cb01c","1","No"
"0x10666b3ca6b11bde393ce8377a3059a97605d5c9","1","No"
"0x14404206cc988dc4d97ab903baf459faff3e4745","1","No"
"0x27be01d2de8d31ce4ac3a001296c39759952017c","1","No"
"0x989a1fcba9ee13f1142b4008b556663322ec6dfb","1","No"
"0x15f5f7b532ad6361092d24ade7a17e54cce0dd75","1","No"
"0xa6f383074d8ef2a2fa19704ffb9c662e02d63fb1","1","No"
"0xeee1264b199fc2f0a7935d87b1bda775d10522ca","1","No"
"0x9f4ebedbaf9e63f0513c0dcf9aa4bd9039eda1bb","1","No"
"0xd69de0c07b4cd1d64f1af0d64e59952656d9ebee","1","No"
"0x1373e08e3bb8b3e8d585306c96103faa8cbc47cf","1","No"
"0x966393b91257f2c37c296bfe952951e51dbee132","1","No"
"0x21bb3eb127b7b96f39e3e99b0fb7f4051c4994a8","1","No"
"0x3fc99c7afc22091e74f097f9ad7d48f6f7b599e4","1","No"
"0x4c165e1e556d91ea36dbf8d8e0ac81b8706d63fb","1","No"
"0xb4e9e9162f6826d88b1375c2d39d13c714e02dba","1","No"
"0xfd6f6d4192ecf9457af2438ec17777c5b82e957b","1","No"
"0x5900581b5af6e2585faadc9fcfaaf748035485ed","1","No"
"0xcd9a8dbf70057b623be5bb1e095020126787bd14","1","No"
"0x3426862cf088e733d62437ce9e29c73bca04eb9e","1","No"
"0xb5119e3954b9d6fb764c1c3c06b076fafa918f18","1","No"
"0x04f8889974d12fae2136c2276dc3d15bf5c21096","1","No"
"0x1270348c3eddc8884db87e48c7cae49497e4cff3","1","No"
"0x65becffb1f09606d1da114acce40fbc6cb0b3ba4","1","No"
"0x29ca754668a8b7438c66c54ac0fa6e61d3db8694","1","No"
"0x0e4ea2e775ac3ac6001c5a56f3ec0e2fd8d20ac6","1","No"
"0xfec236fb18250fd9880f280601ba15a9f47be7f5","1","No"
"0x22800b5c48192aa52b98e90c055e3ce0b62863ed","1","No"
"0x1f4cb6d70875c6afd0c6b09a6b8bff6c9b28f6b9","1","No"
"0x7a7951307d5da6a4f871f47d0d2b7d42e4128a0c","1","No"
"0xa37e1d103af2c088b38e0f222e937032056d1da6","1","No"
"0x26001a63ead203c7c144b913cb7b02925613a4bb","1","No"
"0x81c1f435bde07157e974f8a227906da59c5bf7ec","1","No"
"0x66ce23d44d592abc8b0c24001cbd894fd4680e11","1","No"
"0x63cb674c5de43de25bbfc588734da738c37dbae8","1","No"
"0xad8c7a19bc29ba104cedab894c01d1722ce185e8","1","No"
"0x2fe12b1558af79b2122be84e079dcc0145cd18f7","1","No"
"0x01f3c68599f1c21c9bc410d7641e08fd7f5edc92","1","No"
"0x16956e96f71dbdad8a1b334eab7f14bfe004c37c","1","No"
"0xf2083f8b79207803c1b7d6f19f9099a4e18e5327","1","No"
"0x819df64569266d4e0a006fff7c74a5962c29fe31","1","No"
"0x96da22bd9e257dd30130f4c56c160a457f93e0f0","1","No"
